mean,std,rms,peak_to_peak,crest_factor,kurtosis,skewness,bearing,batch,speed,force,fault
-0.0018911423499999999,0.13881116864881668,0.13882405036966106,2.636,10.998814657360642,48.87698979532656,-2.5159493514755473,NU204_E_metal_b,10,1000,1,IR
-0.002383480099999999,0.23599147977855675,0.23600351587520904,4.1777999999999995,11.325255007697807,57.869448317876746,-4.451250901233595,NU204_E_metal_b,10,1000,1,IR
-0.0028610895999999996,0.1295067806254306,0.12953838065091997,2.3213999999999997,10.119780665875494,38.94859926478134,-2.0540810181647524,NU204_E_metal_b,10,1000,1,IR
-0.00293921265,0.1596622900907864,0.15968934168577548,3.3203000000000005,13.396009886554326,54.65029975649789,-3.3564659610599894,NU204_E_metal_b,10,1000,1,IR
-0.0018578141500000002,0.1358910479916668,0.13590374681254905,2.4575,10.278598145838709,40.20941448424934,-1.7052558657133443,NU204_E_metal_b,10,1000,1,IR
-0.0023078095,0.043489775940475824,0.0435509655006761,0.30328,3.856860532687671,0.11427652360203844,0.0573704867826388,NU204_E_metal_b,11,1000,1,RE
-0.00176734445,0.04529138485160265,0.04532585408109733,0.33531,3.8540917439182385,0.4043499116420901,-0.13043145215973106,NU204_E_metal_b,11,1000,1,RE
-0.0014692133000000001,0.03987056211998827,0.03989762288012583,0.29235,3.7009723723052628,0.1536506291941495,0.0415205899759943,NU204_E_metal_b,11,1000,1,RE
-0.0015887433000000002,0.045077141338204944,0.04510513026805044,0.36515,4.589943511296023,0.551582586671342,-0.0888017419304172,NU204_E_metal_b,11,1000,1,RE
-0.0018912476999999998,0.043701541999304615,0.043742446101924154,0.28484,3.5327242477462297,0.1022793500703032,-0.060521849923277055,NU204_E_metal_b,11,1000,1,RE
-0.0023474939000000003,0.044944589704472133,0.04500585374497277,0.30874999999999997,3.4855465888706236,-0.042919582853869986,0.007517347671807908,NU204_E_metal_b,11,1000,1,RE
-0.0013696881999999996,0.04810590850311536,0.048125403672855824,0.30984,3.340855093765889,0.06908802976851414,0.009648623361562894,NU204_E_metal_b,11,1000,1,RE
-0.0021896567500000004,0.04662996365881006,0.04668134646199451,0.30922,3.320384088025242,-0.010495269409982466,-0.015854531740787877,NU204_E_metal_b,11,1000,1,RE
-0.00144281995,0.04747933811398901,0.04750125553236049,0.30907,3.5986417218708295,0.10859495383257167,-0.016593190665250376,NU204_E_metal_b,11,1000,1,RE
-0.00161374545,0.04844081847930985,0.048467690984024016,0.35219,3.7332085834178,0.5924875055099812,-0.05040980040045049,NU204_E_metal_b,11,1000,1,RE
-0.0017898451499999998,0.04030470179062436,0.04034442380419055,0.27328,3.4198034570931,0.19675835914405848,-0.07470794795678824,NU204_E_metal_b,11,1000,1,RE
-0.0019353000499999998,0.044769555013983976,0.04481136510343852,0.30672,3.716914216193323,0.5199737538399911,-0.08757001990125249,NU204_E_metal_b,11,1000,1,RE
-0.0020087498999999997,0.044366713770478426,0.044412164628087086,0.26515,3.092395994433102,-0.225536764554771,0.09207718857930401,NU204_E_metal_b,11,1000,1,RE
-0.0015651327500000002,0.04796707144945457,0.04799259926240922,0.35578,3.85476100155516,0.2462391748807402,0.0017383583541620237,NU204_E_metal_b,11,1000,1,RE
-0.0018723400000000001,0.04067191332856521,0.0407149873005251,0.29296999999999995,3.6573755728048454,-0.03983256691239134,0.044925739300429396,NU204_E_metal_b,11,1000,1,RE
-0.0015670318500000003,0.04830227961998899,0.04832769190957206,0.3025,3.15885145695864,0.1428928030657053,-0.047553398511349786,NU204_E_metal_b,12,1000,1,RE
-0.0021958107999999993,0.04913833936365838,0.0491873762309747,0.34531,3.7548252041891876,0.29617716181831666,-0.024760811021695976,NU204_E_metal_b,12,1000,1,RE
-0.0019718992999999997,0.04986228502190758,0.04990126105075191,0.35641,4.058013680136221,0.2900258020165243,0.01212290692727294,NU204_E_metal_b,12,1000,1,RE
